"","pvalue","adj_pvalue","weight","weighted_pvalue","group","covariate","fold","log2FoldChange"
"Phf2",0.768707560054686,0.767781728542236,1.32600927513697,0.57971507022474,"7",1831.23336324147,"2",-0.0323823868817116
"Smarcb1",0.768752794778446,0.862373155618392,1.09391976816347,0.7027506195167,"7",1934.82380607738,"4",0.0353692233909655
"Gm28085",0.768978582712239,1,0.670310595042692,1,"1",10.0649201611933,"4",-0.0506738007501904
"Gm6210",0.76906267954147,1,0.646523257775297,1,"1",15.6336934760595,"3",-0.0485978308038767
"Dcaf15",0.769341852106155,0.896723507866732,1.02570844042957,0.750059004861024,"6",1120.88838898554,"4",0.0290816360777965
"Ehbp1",0.769353479052919,1,0.857092706485207,0.897631578511393,"2",40.0009870204085,"1",-0.0499402036811813
"Fam221a",0.769334379157919,1,0.365990286837608,1,"2",46.53901887101,"5",-0.0452372920758198
"Pqlc1",0.769392045099352,0.902398142399335,1.01388167678131,0.758857826035365,"5",508.632908011477,"5",-0.0309427595045126
"4833417C18Rik",0.769696270614102,1,0.670310595042692,1,"1",15.5939694696637,"4",0.0500309804324415
"Awat2",0.769500082906307,1,0.661203410611433,1,"1",12.8017599365087,"5",0.050669449445642
"Gm37646",0.769615435983718,1,0.664026836569568,1,"1",10.1151883134442,"2",-0.0502790596641501
"Gm48840",0.769511864141086,1,0.646523257775297,1,"1",14.1548621957716,"3",-0.0495986538085788
"Nphs2",0.769687480788845,1,0.670310595042692,1,"1",12.2526742869203,"4",-0.0495679682848957
"Tmem217",0.769627142735777,1,0.857092706485207,0.897950871489606,"2",30.8367792168914,"1",-0.0497086137460832
"Fuca1",0.769813021788447,0.882987363039881,1.05489042844753,0.729756381353627,"8",2401.15481326866,"3",-0.031763999124081
"Gm48495",0.770255968815691,1,0.646523257775297,1,"1",12.2903318587456,"3",-0.0503938813493831
"Zfand2b",0.770829955074382,0.863959382174453,1.09391976816347,0.704649442772653,"7",1550.51590981924,"4",0.0267016049218113
"Brsk2",0.771046421719026,1,0.60810321096132,1,"1",10.7685745841392,"1",0.0502253176383262
"43895",0.771097202322203,0.885235773569364,1.05108857523011,0.7336177183292,"8",2561.90783469825,"2",0.0274496460621992
"Cdh17",0.771623843285028,1,0.60810321096132,1,"1",10.2493741953722,"1",0.049671698032155
"Dnah14",0.77169621000993,1,0.646523257775297,1,"1",11.4005080407788,"3",0.049084764200925
"Wfdc17",0.771934516818875,0.886130063779662,1.04974594678296,0.735353653123916,"3",83.23826468873,"2",0.0462195377590905
"Aldh6a1",0.772153137816833,0.902086877243564,1.01821108555137,0.75834289055958,"5",476.028543322786,"2",0.0421367135268029
"Bckdha",0.772195209564864,1,0.787863848896662,0.980112503760973,"4",309.53570476459,"2",0.0333235964941997
"Cbfa2t3",0.772448596563881,1,0.586827485390166,1,"2",41.9640536176074,"3",-0.0499676887228943
"Tmem173",0.772432363223612,1,0.86114947678212,0.896978264574903,"8",3275.02652784407,"5",0.0371156710749589
"Syngr1",0.772612855436613,1,0.367553113737317,1,"2",23.6050366312338,"2",-0.0468350185982824
"A930007I19Rik",0.773427456142005,1,0.365990286837608,1,"2",38.1454032870596,"5",-0.0470833169755803
"Nod2",0.773534102333495,1,0.60810321096132,1,"1",13.1460074114985,"1",0.0497264065782115
"Samhd1",0.773493421174828,0.838242035303815,1.15340536092156,0.670617154542106,"9",11550.6114907278,"1",0.0361308383522606
"Slain1os",0.77334559723555,1,0.367553113737317,1,"2",25.4818779093217,"2",0.0490897711072126
"Tomm34",0.773559771375359,0.688204668155333,1.61228009794363,0.479792420908742,"9",4510.26337585431,"5",-0.0258365261477594
"2010109A12Rik",0.773655676963404,1,0.722065067244573,1,"2",26.5917501534245,"4",-0.0490367656937368
"Gm17655",0.774021552779684,1,0.857092706485207,0.903077983190193,"2",34.2203572280209,"1",-0.0483614553979612
"Grap",0.773725313687867,0.688252521099948,1.61228009794363,0.47989509681023,"9",7089.665328775,"5",0.0299906188832922
"H3f3c",0.773989066819074,1,0.670310595042692,1,"1",11.5340320819696,"4",0.0490542312371468
"Cdkn2aipnl",0.774389381084859,0.885409535761084,1.05489042844753,0.734094613242931,"8",3328.27869181031,"3",0.0327626869417245
"P3h1",0.774207626429351,0.927386505247471,0.974523672085974,0.794447224429299,"4",192.408105284386,"3",-0.041649832865725
"Traj52",0.774342666778057,1,0.670310595042692,1,"1",17.9581327147741,"4",-0.047783675099703
"Usp53",0.77440468295384,0.789660727953951,1.27569708679484,0.607044329700174,"6",1101.00904407826,"1",0.0392827255849424
"Zfyve9",0.774258938381132,1,0.367553113737317,1,"2",41.4734233473173,"2",0.0471452225379698
"Arc",0.774567673259712,0.789660727953951,1.27569708679484,0.607172095380254,"6",950.2635538462,"1",-0.0393123394664636
"Fxyd4",0.774535975625152,1,0.857092706485207,0.903678178293448,"2",20.982709088345,"1",0.0494538507947039
"Sephs1",0.774566550330805,1,0.775411363935081,0.998910496230042,"7",1348.36240890946,"5",0.0364388734889907
"A130012E19Rik",0.774703702551816,0.908626383570111,1.00949596683145,0.767416342418299,"3",73.0408070981535,"1",-0.0465799509871996
"Gm42690",0.77505124993491,1,0.857092706485207,0.904279366829832,"2",38.4042086918426,"1",0.0467285652356213
"Cad",0.775132146148508,0.683434855185451,1.63324323358086,0.474596881965367,"9",4068.77361767295,"4",-0.0346518916697549
"Amigo3",0.775423626370049,0.928310849027702,0.974523672085974,0.795695013452316,"4",195.685410625602,"3",-0.045978420914815
"Stxbp4",0.775608487539067,1,0.784513870974168,0.988648532849976,"4",187.790904693638,"5",0.0364106895368244
"Smad7",0.775908520246041,0.839828113745183,1.15340536092156,0.672711040311185,"9",8911.29450369768,"1",-0.0419555748625008
"Rif1",0.776295042255328,0.687909252964201,1.61916474706562,0.479441665007957,"9",4168.67403755099,"2",0.0262291965765592
"Slc26a2",0.776403535630645,0.790047074536549,1.27569708679484,0.608611200627054,"6",835.527077451933,"1",-0.033818915149267
"Cyren",0.776559249277057,0.821852464922459,1.19469093476593,0.650008488956354,"3",77.1519620710249,"5",0.0408310723711258
"Mpp7",0.77666885504229,0.909653360735287,1.00949596683145,0.76936300942346,"5",511.02057173524,"1",0.0342964681292869
"Stom",0.776644195605589,0.963707495155235,0.917891257126292,0.846117870255224,"4",137.750316864606,"4",0.0483616923616544
"Txndc11",0.776517932432769,0.890396767243023,1.04834816177496,0.740706151588077,"8",2567.44816877088,"1",0.03036753490621
"Agl",0.776809755900347,1,0.784513870974168,0.990179759263842,"4",311.728212450025,"5",0.041031705268442
"Epb41l4a",0.776849136771602,1,0.646523257775297,1,"1",11.4674808046709,"3",0.0489773310765894
"AI480526",0.777043446751561,1,0.722065067244573,1,"2",34.0445886929782,"4",-0.0445449863094973
"Fabp1",0.777243533062354,1,0.60810321096132,1,"1",17.6783595211365,"1",0.047892353125194
"Mpzl1",0.777205215126542,1,0.664026836569568,1,"1",11.0598957833404,"2",-0.048819801342619
"Epb41l1",0.777414136402096,1,0.367553113737317,1,"2",26.001741854132,"2",0.0488397576404741
"Mettl6",0.77737580761373,0.901845404517187,1.02570844042957,0.757891596649204,"5",645.352589356669,"4",-0.039483321597442
"Zfp553",0.777505028230504,0.90185044898174,1.02570844042957,0.758017578469847,"5",544.835218056979,"4",-0.0407571995195064
"Abraxas2",0.777673156766684,0.683434855185451,1.6389934614287,0.474482159366756,"6",1256.02147134301,"5",-0.0300245656829284
"Ptk2b",0.777681525511108,0.684788433918883,1.63324323358086,0.476157812578874,"9",11790.3080475583,"4",0.0310364883258194
"Ppp1ca",0.777756806413502,0.688372967202859,1.61916474706562,0.48034445402978,"9",16242.7620780041,"2",-0.0282187826117597
"Tmem267",0.777797736836973,1,0.367553113737317,1,"2",29.6545579859939,"2",-0.0450460378093085
"Aldoa",0.778018338008825,0.699633282172928,1.57648397549081,0.49351490411858,"9",11872.8924454147,"3",-0.0263158236288285
"Gm37864",0.77825303305934,1,0.670310595042692,1,"1",11.4457787075513,"4",0.0486550052834562
"Psenen",0.778195975421942,0.790862534817143,1.27569708679484,0.610016267558578,"6",1056.70023765462,"1",-0.0319977990752315
"Snx7",0.778153199724951,1,0.664026836569568,1,"1",13.202323086398,"2",0.047763900550134
"Thap7",0.778271106349988,0.870341755961914,1.09271429720464,0.71223659134043,"6",1033.43698419501,"3",-0.0261024276100112
"Mob4",0.778462027910476,0.869968895740647,1.09391976816347,0.711626255019959,"7",1729.94670311499,"4",-0.0249744257384882
"Pkn1",0.778517587063097,0.841399156824708,1.15340536092156,0.674973095704244,"9",7118.29896346938,"1",0.0244871343467351
"Ppp2cb",0.778522088933614,1,0.86114947678212,0.904049889042189,"8",2394.01710624839,"5",0.0329727307453064
"Apex2",0.778951346956389,0.931238188981551,0.974523672085974,0.799314956905088,"5",407.882990268014,"3",0.0404174621071446
"Igbp1",0.778828654132041,0.93116762873702,0.974523672085974,0.79918905660337,"5",688.720887307402,"3",-0.0313091204925694
"Knl1",0.778960298730091,0.823516853279298,1.19469093476593,0.652018255150407,"3",99.8522133457947,"5",-0.0471651692260559
"Ccdc138",0.77910500106979,0.931289552107178,0.974523672085974,0.799472627896366,"4",140.806423026939,"3",0.043325753730705
"Zfpl1",0.779112838712626,0.87109582450993,1.09271429720464,0.713006904646288,"6",870.877119827128,"3",-0.0328114061941751
"Cxcl1",0.77942044633655,1,0.670310595042692,1,"1",12.0344355607467,"4",0.0465734945562805
"Dmtf1",0.779586705477566,0.89210969558376,1.04834816177496,0.743633397665947,"8",3334.36392294319,"1",0.0324131602631086
"C430019N01Rik",0.779748921938394,1,0.661203410611433,1,"1",18.2695125869317,"5",0.0480891997372112
"Cd177",0.77975699317294,0.912105825124084,1.00949596683145,0.772422098545274,"3",64.3720576553969,"1",0.0431394052065732
"Dip2b",0.780059505918964,0.889510645459863,1.05489042844753,0.739469697404467,"8",2730.239884009,"3",-0.0370076355822287
"Rbms2",0.78052150531364,0.871961224162992,1.09271429720464,0.714296049123135,"6",753.318021140185,"3",0.025662539862204
"Hist1h3f",0.780666541811377,1,0.722065067244573,1,"2",32.1673173808898,"4",-0.0462553934041785
"Fam199x",0.780824231113657,0.932615510243073,0.974523672085974,0.801236802634356,"5",377.001529800641,"3",0.0390414007303084
"Fam207a",0.781068892430564,0.792075214607263,1.27569708679484,0.612268304533782,"6",837.17024061489,"1",-0.0299621845123727
"Gm47694",0.781138492557068,1,0.367553113737317,1,"2",31.0134008435809,"2",-0.0459722431060814
"Phf21b",0.781007201798567,0.892244753027239,1.04974594678296,0.74399639664438,"3",120.653207271262,"2",-0.0445716713881096
"Rbm12",0.781076588260045,0.908493043339458,1.01821108555137,0.767106741758844,"5",506.680315825825,"2",0.035061825957703
"Zfp341",0.781101286710532,0.932615510243073,0.974523672085974,0.801521101112485,"3",62.9297705148439,"3",0.0439943566614537
"Grhpr",0.781259673640057,0.908554997298991,1.01821108555137,0.767286552588454,"5",518.157832938326,"2",-0.033535683027444
"Nrarp",0.781307413726347,1,0.784513870974168,0.995912810000619,"4",213.737033336656,"5",-0.0447685277824416
"Gm43737",0.781602418745175,0.932946796335849,0.974523672085974,0.802035333910515,"4",284.253596530998,"3",0.0386546012282681
"Oard1",0.781675186600569,0.904422515565421,1.02570844042957,0.762083215648691,"6",1119.88594282747,"4",0.0305526650565855
"4930577N17Rik",0.781816286035725,1,0.365990286837608,1,"2",39.6800308356649,"5",-0.0438397735996661
"Gm12808",0.781888373488179,1,0.367553113737317,1,"2",47.5713841449381,"2",0.0461898389108723
"Tlr8",0.782054865859126,1,0.586827485390166,1,"2",28.023357303922,"3",0.0415992344539663
"Nup210",0.782107767660215,0.701791004931878,1.57648397549081,0.496108923287165,"9",19065.7719199649,"3",0.0332796425525912
"Bcr",0.782264255374966,0.913438619456496,1.00949596683145,0.774905775830182,"5",370.959805192901,"1",0.036212692902058
"Gm5150",0.782409769983168,0.933465063807659,0.974523672085974,0.802863791198028,"3",52.5235573980273,"3",0.0431687559775035
"Trdmt1",0.782851283632807,1,0.784513870974168,0.997880741943675,"4",168.015508628789,"5",-0.0380528326345614
"Cd79a",0.783079813748567,0.913533554084937,1.00949596683145,0.775713662538399,"3",115.539231783398,"1",0.0469754676067065
"Gm45242",0.783156051063848,1,0.367553113737317,1,"2",19.889788701691,"2",0.0461003553543759
"Gm8233",0.783133187923619,1,0.586827485390166,1,"2",22.9035792998212,"3",-0.0447701347528763
"Rnf214",0.783057298343271,0.873448333139376,1.09271429720464,0.71661668594112,"6",816.64616662647,"3",0.0350304062576678
"Ttyh1",0.783365704198961,1,0.646523257775297,1,"1",13.5875110585768,"3",-0.0468460037482959
"Bms1",0.783671892336945,0.891748247408632,1.05489042844753,0.74289411601759,"8",3526.43648918562,"3",-0.0270134895471117
"Rbks",0.783803943399232,0.913958670690045,1.00949596683145,0.776430980560914,"4",251.399766227091,"1",-0.0301616871089738
"U2af1l4",0.784025807375733,1,0.722065067244573,1,"2",36.9448192267573,"4",-0.0441937079118759
"Ints1",0.784148892285291,1,0.86114947678212,0.910583950205069,"8",3840.74284206052,"5",-0.0244199510285796
"Spata1",0.784566573669548,0.894850827075096,1.04974594678296,0.747387095014676,"3",129.028701125568,"2",-0.0382707016266454
"Hagh",0.784663912476379,0.874624917082865,1.09271429720464,0.718086982556821,"6",947.248013778174,"3",0.0303534297134049
"Coa6",0.784722554156743,1,0.787863848896662,0.996012896461339,"4",360.131486904927,"2",0.0362480403303397
"Traj21",0.78488748628606,0.971001482408198,0.917891257126292,0.855098553551281,"3",75.3332916575226,"4",0.0409725005101999
"AC113540.1",0.785113253038275,1,0.646523257775297,1,"1",14.2991350892887,"3",-0.046638119938449
"Psmc1",0.785102199909426,0.845891171093214,1.15340536092156,0.68068194106722,"9",4076.93465374382,"1",0.0208212835221752
"2310068J16Rik",0.785318405995139,1,0.646523257775297,1,"1",18.1825599258792,"3",0.0463345601984571
"Gm26580",0.785366791038616,1,0.367553113737317,1,"2",26.4133846010398,"2",-0.0466851297764625
"9130023H24Rik",0.785932866374861,1,0.365990286837608,1,"2",46.2460590783468,"5",-0.0455610426444125
"Gm17690",0.785890438037548,1,0.60810321096132,1,"1",14.1384905375348,"1",-0.0464600927600804
"Ubtf",0.785837037451292,0.704019260442573,1.57648397549081,0.498474484782908,"9",6731.20752748659,"3",0.0287006738762896
"Hist1h3i",0.786006493824591,1,0.661203410611433,1,"1",19.0243470566563,"5",0.0462476185004594
"Pld4",0.786152181554165,1,0.784513870974168,1,"4",259.71939854156,"5",0.0464829166633159
"Ppl",0.786558194754236,1,0.60810321096132,1,"1",15.63343117556,"1",0.0466825817687036
"Specc1l",0.786524159014655,0.896877698685246,1.04834816177496,0.750250906800835,"8",3203.59835455784,"1",0.0319588257948666
"Ap3s2",0.786700334316966,0.912117808232617,1.01821108555137,0.772629905017152,"5",691.940407856885,"2",0.0330421200724323
"Ints7",0.786917976084499,0.897176262716013,1.04834816177496,0.750626561649294,"8",2901.15884133302,"1",0.0263811031816641
"Net1",0.786973388504398,0.688283681852445,1.6389934614287,0.480156514973767,"6",1180.78412726377,"5",0.0305171435927505
"Rnasek",0.78712514248506,1,0.661203410611433,1,"1",15.2741777730918,"5",0.0455825043950099
"Spata5l1",0.786985658143869,0.908554997298991,1.02570844042957,0.767260585097924,"5",585.623633785413,"4",-0.0330683398675742
"Nufip2",0.787465221617089,0.897365296831429,1.04834816177496,0.751148569082076,"8",2988.775162028,"1",0.0256002989234022
"Syncrip",0.787462719193327,0.897365296831429,1.04834816177496,0.751146182066146,"7",2134.49364275031,"1",-0.0292798194588577
"Epc1",0.787589592689552,1,0.775411363935081,1,"7",1786.44654187225,"5",-0.0367598494797086
"Zbtb45",0.787686724528435,0.914243878646426,1.01388167678131,0.776902021771461,"5",456.742885628694,"5",-0.0382424073377207
"Bcl11b",0.787750625757993,0.705104743103253,1.57648397549081,0.499688317804018,"9",20829.9787659248,"3",0.0301712458438081
"Gdap10",0.788054627106644,0.937285256851112,0.974523672085974,0.80865621808838,"5",671.750835998583,"3",-0.0428703031119781
"Gm42727",0.788051346589913,0.897196839400147,1.04974594678296,0.75070672957106,"3",55.2868274103659,"2",0.044122749290043
"Gm37522",0.788204965387275,1,0.646523257775297,1,"1",17.158926297532,"3",-0.0461185859918858
"Spg20",0.789019366932604,0.68919956022608,1.6389934614287,0.481404828939842,"6",942.423194908487,"5",0.0363862531616279
"Carf",0.789292909712697,0.938309037878989,0.974523672085974,0.809926872297736,"3",108.094941013923,"3",0.0414309675897527
"Glb1l",0.789146040759662,0.974489072965251,0.917891257126292,0.859738051357302,"4",170.172751318451,"4",-0.0399869349761507
"Jag1",0.789141328532241,1,0.586827485390166,1,"2",41.6087819855825,"3",0.045977133730871
"Mvb12a",0.789263284467085,0.909717543821446,1.02570844042957,0.769481124808275,"6",1272.87470918603,"4",-0.0237198648765877
"Rasl11b",0.789243803215186,0.915268798099351,1.01388167678131,0.778437781537526,"5",497.991349966886,"5",-0.0345059457160701
"Axdnd1",0.789903418249519,1,0.722065067244573,1,"2",34.5839992040785,"4",-0.0455695168100593
"Mmp11",0.789827782254385,0.918116676795364,1.00949596683145,0.782398155322454,"3",76.2463630776158,"1",-0.0418841587663033
"Tctex1d4",0.789964527506722,1,0.367553113737317,1,"2",24.1069916873107,"2",0.045401879917001
"Gtf2e1",0.790103139261905,0.689708383503763,1.6389934614287,0.482066071559051,"6",739.764001168342,"5",0.0367550713706209
"Uso1",0.790069204428471,0.897365296831429,1.05108857523011,0.75166757878184,"8",3601.58821871205,"2",-0.0249754677729288
"Aatk",0.790256864356759,1,0.722065067244573,1,"2",22.7129972182561,"4",0.0436354400862785
"Dhrs1",0.790520382458722,0.916113859386862,1.01388167678131,0.779696882350541,"5",578.728992330066,"5",0.0345010535630192
"Gm10086",0.790463680571312,1,0.661203410611433,1,"1",12.2266462429063,"5",-0.0455820064865945
"Gm10167",0.79057391345192,1,0.664026836569568,1,"1",17.0921409350747,"2",-0.045173251335445
"Pwwp3a",0.790578412203425,0.886118758215635,1.07538608743256,0.735157746080667,"8",3205.70906848284,"4",-0.0305415114449326
"Ces1d",0.790818384308278,0.939664219221712,0.974523672085974,0.811492226366884,"3",103.762185136919,"3",-0.0456066428990316
"Rnf123",0.7908190285414,0.691647886137993,1.63324323358086,0.484201625502861,"9",6084.25915495035,"4",-0.0263481605794357
"Tex2",0.790933363334472,0.911037915975156,1.02570844042957,0.771109344682031,"6",985.737351118769,"4",-0.035020020749498
"Adamts1",0.791197893662416,1,0.857092706485207,0.923118220089616,"2",21.864023107735,"1",0.0450891191222193
"Man2c1os",0.791210496207938,0.976165378489352,0.917891257126292,0.861987179924817,"3",76.4636185207289,"4",-0.0369873433395017
"Mrpl22",0.791406767985433,0.911432095902029,1.02570844042957,0.771570883880015,"5",386.334519288355,"4",-0.0347962253372623
"Mrpl13",0.791563638653125,0.799068804397781,1.27569708679484,0.620494980232265,"6",1083.60872438296,"1",0.0290245911195545
"Mlx",0.791731943316043,0.900098201580952,1.04834816177496,0.755218516313853,"7",1514.83468850979,"1",-0.0329308417754556
"Kansl2-ps",0.79182379199629,1,0.646523257775297,1,"1",17.525203481337,"3",-0.0437790296294923
"Atl3",0.792091099447999,0.917235301693066,1.01388167678131,0.781246093688754,"5",536.522148979906,"5",0.0313029648280004
"Ctss",0.792025169258798,0.695823961936993,1.61916474706562,0.489156628869403,"9",5686.08045931031,"2",0.044046877130805
"Slc44a1",0.792060652060913,0.864712534991245,1.12229778174403,0.705749102372871,"6",789.54908388902,"2",-0.0340806499547754
"Aqp4",0.792355309774015,1,0.664026836569568,1,"1",12.5752626760467,"2",0.0440759258161605
"Fam98c",0.792385637132894,0.912105825124084,1.02570844042957,0.772525218570925,"5",637.201967506019,"4",-0.0315126429328221
"Tmem242",0.792359844906606,0.940655120136387,0.974523672085974,0.813073984350277,"4",246.359415755464,"3",0.0356910149180192
"Foxq1",0.792508838336022,1,0.365990286837608,1,"2",24.1051402959628,"5",0.043616060153102
"Gm12250",0.792691809255382,0.940896458431855,0.974523672085974,0.813414627023498,"5",491.887398138381,"3",-0.041513742316432
"Gm2449",0.792865060772607,1,0.670310595042692,1,"1",11.9944428149464,"4",-0.0447625484389557
"Gm49584",0.792823448488452,1,0.722065067244573,1,"2",21.1395302694046,"4",0.0436929113411378
"Zbtb37",0.792795734514958,0.940943444868942,0.974523672085974,0.81352126913241,"4",183.22305603994,"3",-0.036530117576744
"Crocc",0.793396368340037,0.915884844623306,1.01821108555137,0.779206177970855,"5",373.39606633187,"2",-0.0314621118201699
"Cwc22",0.793588913900354,0.881125584627914,1.09271429720464,0.726254718118447,"6",1051.25434334429,"3",-0.0240260846865432
"Fbxw11",0.79352704282098,0.88844691619171,1.07538608743256,0.737899673516788,"8",3414.82885390537,"4",0.02799013821594
"Gm13461",0.793324300892208,1,0.646523257775297,1,"1",10.4130908672987,"3",-0.0447031902917933
"Gm26835",0.793476716398635,0.900504094684745,1.04974594678296,0.755874998927421,"3",76.9566643148654,"2",0.044048295012014
"Gm6658",0.793028008403175,1,0.646523257775297,1,"1",14.5500723194994,"3",-0.0452537638389999
"Mtus2",0.79322887910087,0.900373354429292,1.04974594678296,0.755638906281838,"3",56.1949940154523,"2",0.0426188308625526
"Nampt",0.793540131025536,0.881254519058023,1.09229101900081,0.726491491023552,"7",1293.61477127034,"3",-0.0265690657232682
"Nme6",0.793409576310686,0.977402901565806,0.917891257126292,0.864382975816406,"4",160.931434668957,"4",-0.0343621315491361
"Olr1",0.793158588097429,1,0.586827485390166,1,"2",41.839083452932,"3",0.0389732516186644
"Phgdh",0.793456094406378,0.897514693789315,1.05489042844753,0.752169204506005,"8",2699.11385842792,"3",0.030340614730468
"Ubr7",0.793008211111444,0.88063076040912,1.09271429720464,0.725723286626797,"6",1255.94880126362,"3",-0.0311924237336651
"Rnu3a",0.793648821602775,1,0.365990286837608,1,"2",36.8666883432677,"5",0.0447077730176091
"Gm6485",0.793929066651094,1,0.60810321096132,1,"1",12.1449829221793,"1",-0.0444968244776993
"Prelid2",0.794038351595392,0.941602437145006,0.974523672085974,0.814796371129444,"3",104.436228543657,"3",-0.0412460513036481
"Snrnp27",0.794154948255569,0.691878417409671,1.6389934614287,0.48453820405318,"6",887.928859055038,"5",-0.0317496558057282
"Ino80",0.794369256302802,0.941893726601671,0.974523672085974,0.815135926459796,"5",510.507152705395,"3",-0.0301287967134119
"Pik3c2a",0.794503630349478,0.913333207500391,1.02570844042957,0.774590126231913,"6",1256.36748266272,"4",-0.0354359263483654
"Dynlt1c",0.794678360547162,1,0.646523257775297,1,"1",13.3753299247653,"3",0.0443534811985414
"Gm30054",0.794725847517815,0.901437447786765,1.04974594678296,0.757064935523993,"3",66.2840444331886,"2",-0.0422209234851237
"Jpt1",0.794675933141152,0.693736658474205,1.63324323358086,0.486563125933691,"9",10204.473720272,"4",-0.0218861613622935
"Rnf17",0.794655080915561,1,0.646523257775297,1,"1",13.22138129925,"3",0.0444467279509275
"Tmem203",0.795160697126794,0.922510334736853,1.00949596683145,0.78768090537558,"4",188.873111807721,"1",-0.0337101599302315
"Map3k10",0.795474166418496,0.978862410299938,0.917891257126292,0.866632251089246,"4",298.963192825935,"4",0.0312971383769893
"Mbd5",0.795490911500002,1,0.784513870974168,1,"4",270.031133975303,"5",0.0355469354919407
"Adam28",0.795824959627254,1,0.60810321096132,1,"1",11.5585782471976,"1",0.0440986409902806
"Ubp1",0.796168436023962,0.899678851145326,1.05489042844753,0.75474041147162,"8",3049.54895376856,"3",0.032346724216092
"Gm29170",0.796257592938419,0.902227122679884,1.04974594678296,0.758524093737747,"3",129.041514684132,"2",0.0361113280079134
"Scnm1",0.796410514640297,0.693149028506809,1.6389934614287,0.485914394036733,"6",877.03619234532,"5",0.0256703035079031
"Gins3",0.796534414438824,0.923134086421796,1.00949596683145,0.789041700621094,"4",306.969230709238,"1",0.0370595205443255
"0610012G03Rik",0.796793933361196,0.882730358613543,1.09271429720464,0.729187799042748,"6",1210.89891762873,"3",0.0242207994732614
"Utp18",0.796807639354339,0.90017528572884,1.05489042844753,0.755346354338423,"8",2441.59485231807,"3",-0.0246446509656626
"Wdr53",0.796679151717188,0.923134086421796,1.00949596683145,0.789185076407743,"4",314.976201230514,"1",0.0314299006502455
"Zdhhc1",0.796786147234082,0.979852196199592,0.917891257126292,0.868061593405561,"4",212.573171252897,"4",0.0356649782698184
"Pskh1",0.796949579892764,0.882457028944323,1.09391976816347,0.72852653648514,"7",1306.11283019789,"4",-0.0298652710398375
"Them4",0.796953808106304,0.94335210118165,0.974523672085974,0.817788044491951,"4",174.240458641463,"3",0.0343639915997306
"Alyref",0.797221492193122,0.69857358504939,1.61916474706562,0.492365890276398,"9",4811.37308722695,"2",0.0274237091188079
"Ecsit",0.797198797441018,0.882934812122949,1.09271429720464,0.729558311335721,"6",968.075717230827,"3",0.0263446318586208
"Fam221b",0.79734017139133,1,0.367553113737317,1,"2",26.7295795571534,"2",0.041599062082768
"Gm45053",0.797509164601182,1,0.722065067244573,1,"2",20.7179813111159,"4",-0.0438333758249599
"Tmem229b",0.797460731198818,0.903588561696178,1.04834816177496,0.7606831015458,"7",1325.77711177526,"1",0.035200229500751
"Atf4",0.797648111501435,0.854007625028889,1.15340536092156,0.691559219790795,"9",8063.96807363292,"1",0.0341718943748134
"Cnot8",0.797619171754548,0.902398142399335,1.05108857523011,0.758850576964865,"8",2829.73334977329,"2",0.0313506969830533
"AC127256.1",0.797928404426368,1,0.367553113737317,1,"2",25.3171587098544,"2",-0.0435317984211524
"Chst10",0.798004389518319,0.883247232320572,1.09229101900081,0.730578550621338,"7",1526.04581338883,"3",-0.0287794023450085
"Prkab1",0.797918376585977,0.902577410842326,1.05108857523011,0.75913523882732,"8",2373.87531531925,"2",-0.0185204051861176
"Chrnb2",0.798489106954507,0.944015259845343,0.974523672085974,0.819363479642661,"3",87.1688190088827,"3",-0.0411457550999712
"Psma1",0.798443698613322,0.903020970062443,1.05108857523011,0.759635027370097,"8",3804.50287131421,"2",-0.027320646518529
"Jrk",0.798540721147625,0.981388072811723,0.917891257126292,0.86997312039737,"3",126.774844685286,"4",-0.0407107172467862
"Map3k3",0.798796086651789,0.85462185000457,1.15340536092156,0.692554511809758,"9",7285.86295702676,"1",0.0270648784544201
"Atraid",0.798887467623656,0.694328413654098,1.6389934614287,0.487425658749895,"6",1249.68608108372,"5",0.0314754630846919
"9330160F10Rik",0.79905820562653,1,0.367553113737317,1,"2",30.1283095555011,"2",-0.040395890082275
"Gab1",0.799132388868983,1,0.661203410611433,1,"1",18.5666633617717,"5",0.0357027471147623
"Tmem88",0.799185855787208,1,0.367553113737317,1,"2",48.0220663519077,"2",-0.0434921632576636
"Caprin2",0.79945937264278,0.982050689559999,0.917891257126292,0.870973948641481,"4",231.15224417042,"4",0.0392723590371011
"Xrn1",0.799470130927501,0.904884921359039,1.04834816177496,0.762599830932039,"8",2178.44882011103,"1",0.0263410999944315
"Zfp292",0.799542461438142,0.696149369772062,1.63324323358086,0.489542797422255,"9",5291.90852053134,"4",-0.029075444230121
"Pigu",0.799656923896244,0.883949977398985,1.09271429720464,0.73180787140967,"6",1112.06117499762,"3",-0.0308797463959582
"9930021J03Rik",0.79982214752432,0.884057691008174,1.09271429720464,0.731959076192566,"6",849.971525584024,"3",-0.0314707913985473
"Gm26823",0.799888384924853,1,0.670310595042692,1,"1",15.9751010552949,"4",0.0434960813803494
"Mocs1",0.800078821115139,0.923134086421796,1.01388167678131,0.789124450552347,"5",564.971153225509,"5",0.0334632578918771
"Myh11",0.800404072144379,1,0.670310595042692,1,"1",10.401533465242,"4",0.0431883996476875
"Siglecg",0.800365194231399,1,0.722065067244573,1,"2",42.2591630649295,"4",0.0401570461345158
