"","pvalue","adj_pvalue","weight","weighted_pvalue","group","covariate","fold","log2FoldChange"
"Rbbp7",0.145042612177198,0.590082327189656,1.23465430195121,0.117476294334355,"8",6493.93648254848,"3",0.073926082799211
"1600012H06Rik",0.145152623156867,0.584163451087794,1.26618307669144,0.114637942829053,"5",651.21968454393,"1",0.0723259032995379
"Cflar",0.14524833598671,0.648600413598836,0.991008294653493,0.146566216216683,"6",1556.3142831705,"4",-0.0736516735198494
"Mtfp1",0.145271577995962,0.82624163667123,0.445952416851931,0.325755781348745,"2",46.9339750420278,"2",0.0668109826842463
"5031434O11Rik",0.145652236326697,0.649414936308484,0.989440068184805,0.147206729351385,"3",234.0451133333,"3",-0.0693720640956175
"Arhgap17",0.145436826020172,0.590082327189656,1.23465430195121,0.117795585201727,"7",2191.8957566247,"3",-0.0738098675549248
"Ctbs",0.145873630039029,0.689589337223509,0.818956861175256,0.178121262492009,"3",135.789189896888,"4",-0.0720964656332654
"Gm37488",0.145713478595779,0.750338226188955,0.640294358477202,0.227572641655513,"2",50.7550253400511,"1",-0.0639814620789717
"Gm50010",0.145537356343062,0.826551567849472,0.445952416851931,0.326351760509429,"1",25.6710514007005,"2",0.0663453598670844
"Gsdmd",0.145614889404331,0.577539214904732,1.33491654150395,0.109081642842089,"7",3057.48859045737,"4",-0.0691867217354065
"Ints5",0.145999064245702,0.585071800968379,1.26618307669144,0.115306441014202,"6",1658.16332171456,"1",0.0737798049527008
"Kdm5d",0.145968293015847,0.649439004799055,0.991008294653493,0.147292705624512,"6",1240.51525906651,"4",-0.073289207309172
"Mzt2",0.145833364762544,0.70667535250793,0.771233938138709,0.189090958723234,"3",249.209266704386,"2",-0.071546343188809
"Nod1",0.145331365664121,0.590082327189656,1.23465430195121,0.117710168291192,"8",4281.86621648699,"3",0.0732296057843478
"Ppif",0.146012872085926,0.591089533170622,1.23465430195121,0.118262149862655,"5",1023.67320522171,"3",0.0735253654487822
"Sdcbp2",0.145875092680151,0.588003457769822,1.25308937264545,0.116412361212663,"4",520.748587881542,"2",0.0706868043806647
"Tada3",0.145868775990707,0.588003457769822,1.25308937264545,0.116407320319665,"5",986.417259041032,"2",-0.0731183054854713
"Vwa3b",0.145958942017905,0.90894275582126,0.315644321625409,0.462415865003654,"2",52.6623659765537,"4",0.0571060966781651
"Zcchc24",0.145783153423626,0.649439004799055,0.989440068184805,0.147339043678588,"3",108.09884083764,"3",-0.061907677248388
"Ric8a",0.146165968626743,0.591089533170622,1.23678722519817,0.11818198445842,"8",4432.92131365312,"2",-0.0717225065808434
"Snrpg",0.146323975820235,0.600144560109035,1.19711958366807,0.122230041022207,"5",978.540404217604,"5",0.0718987036869471
"Gm12185",0.146404430420762,0.591447329216738,1.23465430195121,0.118579289918959,"4",485.657021316501,"3",0.0684648005165711
"Tmem126b",0.146550379883663,0.477053691676424,2.20507994169768,0.066460347814345,"4",316.63139412169,"4",-0.0695245905083762
"Rbks",0.146775505636122,0.707730234496296,0.771233938138709,0.190312560661359,"3",251.399766227091,"2",0.0736045481595956
"Ago2",0.14700649274953,0.577585763110263,1.34136982102505,0.109594304602135,"7",3045.14517734398,"2",-0.0726571145904908
